 v-sweep         v(Vout)         v(V1)           v(V2)          
 4.39000000e-01  6.15144754e-08  4.39000000e-01  9.00000000e-01 
 4.40000000e-01  6.15379965e-08  4.40000000e-01  9.00000000e-01 
 4.41000000e-01  6.15619979e-08  4.41000000e-01  9.00000000e-01 
 4.42000000e-01  6.15864849e-08  4.42000000e-01  9.00000000e-01 
 4.43000000e-01  6.16114640e-08  4.43000000e-01  9.00000000e-01 
 4.44000000e-01  6.16369402e-08  4.44000000e-01  9.00000000e-01 
 4.45000000e-01  6.16629222e-08  4.45000000e-01  9.00000000e-01 
 4.46000000e-01  6.16894140e-08  4.46000000e-01  9.00000000e-01 
 4.47000000e-01  6.17164175e-08  4.47000000e-01  9.00000000e-01 
 4.48000000e-01  6.17439440e-08  4.48000000e-01  9.00000000e-01 
 4.49000000e-01  6.17719945e-08  4.49000000e-01  9.00000000e-01 
 4.50000000e-01  6.18005800e-08  4.50000000e-01  9.00000000e-01 
 4.51000000e-01  6.18297003e-08  4.51000000e-01  9.00000000e-01 
 4.52000000e-01  6.18593600e-08  4.52000000e-01  9.00000000e-01 
 4.53000000e-01  6.18895661e-08  4.53000000e-01  9.00000000e-01 
 4.54000000e-01  6.19203218e-08  4.54000000e-01  9.00000000e-01 
 4.55000000e-01  6.19516341e-08  4.55000000e-01  9.00000000e-01 
 4.56000000e-01  6.19835016e-08  4.56000000e-01  9.00000000e-01 
 4.57000000e-01  6.20159330e-08  4.57000000e-01  9.00000000e-01 
 4.58000000e-01  6.20489290e-08  4.58000000e-01  9.00000000e-01 
 4.59000000e-01  6.20824936e-08  4.59000000e-01  9.00000000e-01 
 4.60000000e-01  6.21166316e-08  4.60000000e-01  9.00000000e-01 
 4.61000000e-01  6.21513428e-08  4.61000000e-01  9.00000000e-01 
 4.62000000e-01  6.21866329e-08  4.62000000e-01  9.00000000e-01 
 4.63000000e-01  6.22225019e-08  4.63000000e-01  9.00000000e-01 
 4.64000000e-01  6.22589493e-08  4.64000000e-01  9.00000000e-01 
 4.65000000e-01  6.22959814e-08  4.65000000e-01  9.00000000e-01 
 4.66000000e-01  6.23335958e-08  4.66000000e-01  9.00000000e-01 
 4.67000000e-01  6.23717966e-08  4.67000000e-01  9.00000000e-01 
 4.68000000e-01  6.24105818e-08  4.68000000e-01  9.00000000e-01 
 4.69000000e-01  6.24499518e-08  4.69000000e-01  9.00000000e-01 
 4.70000000e-01  6.24899074e-08  4.70000000e-01  9.00000000e-01 
 4.71000000e-01  6.25304474e-08  4.71000000e-01  9.00000000e-01 
 4.72000000e-01  6.25715705e-08  4.72000000e-01  9.00000000e-01 
 4.73000000e-01  6.26132773e-08  4.73000000e-01  9.00000000e-01 
 4.74000000e-01  6.26555632e-08  4.74000000e-01  9.00000000e-01 
 4.75000000e-01  6.26984296e-08  4.75000000e-01  9.00000000e-01 
 4.76000000e-01  6.27418697e-08  4.76000000e-01  9.00000000e-01 
 4.77000000e-01  6.27858845e-08  4.77000000e-01  9.00000000e-01 
 4.78000000e-01  6.28304703e-08  4.78000000e-01  9.00000000e-01 
 4.79000000e-01  6.28756205e-08  4.79000000e-01  9.00000000e-01 
 4.80000000e-01  6.29213309e-08  4.80000000e-01  9.00000000e-01 
 4.81000000e-01  6.29676023e-08  4.81000000e-01  9.00000000e-01 
 4.82000000e-01  6.30144289e-08  4.82000000e-01  9.00000000e-01 
 4.83000000e-01  6.30617988e-08  4.83000000e-01  9.00000000e-01 
 4.84000000e-01  6.31097141e-08  4.84000000e-01  9.00000000e-01 
 4.85000000e-01  6.31581621e-08  4.85000000e-01  9.00000000e-01 
 4.86000000e-01  6.32071405e-08  4.86000000e-01  9.00000000e-01 
 4.87000000e-01  6.32566423e-08  4.87000000e-01  9.00000000e-01 
 4.88000000e-01  6.33066607e-08  4.88000000e-01  9.00000000e-01 
 4.89000000e-01  6.33571857e-08  4.89000000e-01  9.00000000e-01 
 4.90000000e-01  6.34082114e-08  4.90000000e-01  9.00000000e-01 
 4.91000000e-01  6.34597255e-08  4.91000000e-01  9.00000000e-01 
 4.92000000e-01  6.35117290e-08  4.92000000e-01  9.00000000e-01 
 4.93000000e-01  6.35642013e-08  4.93000000e-01  9.00000000e-01 
 4.94000000e-01  6.36171393e-08  4.94000000e-01  9.00000000e-01 
 4.95000000e-01  6.36705333e-08  4.95000000e-01  9.00000000e-01 
 4.96000000e-01  6.37243747e-08  4.96000000e-01  9.00000000e-01 
 4.97000000e-01  6.37786479e-08  4.97000000e-01  9.00000000e-01 
 4.98000000e-01  6.38333492e-08  4.98000000e-01  9.00000000e-01 
 4.99000000e-01  6.38884639e-08  4.99000000e-01  9.00000000e-01 
 5.00000000e-01  6.39439814e-08  5.00000000e-01  9.00000000e-01 
 5.01000000e-01  6.39998935e-08  5.01000000e-01  9.00000000e-01 
 5.02000000e-01  6.40561855e-08  5.02000000e-01  9.00000000e-01 
 5.03000000e-01  6.41128458e-08  5.03000000e-01  9.00000000e-01 
 5.04000000e-01  6.41698649e-08  5.04000000e-01  9.00000000e-01 
 5.05000000e-01  6.42272298e-08  5.05000000e-01  9.00000000e-01 
 5.06000000e-01  6.42849271e-08  5.06000000e-01  9.00000000e-01 
 5.07000000e-01  6.43429508e-08  5.07000000e-01  9.00000000e-01 
 5.08000000e-01  6.44012821e-08  5.08000000e-01  9.00000000e-01 
 5.09000000e-01  6.44599124e-08  5.09000000e-01  9.00000000e-01 
 5.10000000e-01  6.45188288e-08  5.10000000e-01  9.00000000e-01 
 5.11000000e-01  6.45780182e-08  5.11000000e-01  9.00000000e-01 
 5.12000000e-01  6.46374704e-08  5.12000000e-01  9.00000000e-01 
 5.13000000e-01  6.46971683e-08  5.13000000e-01  9.00000000e-01 
 5.14000000e-01  6.47571072e-08  5.14000000e-01  9.00000000e-01 
 5.15000000e-01  6.48172683e-08  5.15000000e-01  9.00000000e-01 
 5.16000000e-01  6.48776459e-08  5.16000000e-01  9.00000000e-01 
 5.17000000e-01  6.49382195e-08  5.17000000e-01  9.00000000e-01 
 5.18000000e-01  6.49989849e-08  5.18000000e-01  9.00000000e-01 
 5.19000000e-01  6.50599251e-08  5.19000000e-01  9.00000000e-01 
 5.20000000e-01  6.51210325e-08  5.20000000e-01  9.00000000e-01 
 5.21000000e-01  6.51822915e-08  5.21000000e-01  9.00000000e-01 
 5.22000000e-01  6.52436964e-08  5.22000000e-01  9.00000000e-01 
 5.23000000e-01  6.53052269e-08  5.23000000e-01  9.00000000e-01 
 5.24000000e-01  6.53668807e-08  5.24000000e-01  9.00000000e-01 
 5.25000000e-01  6.54286428e-08  5.25000000e-01  9.00000000e-01 
 5.26000000e-01  6.54905002e-08  5.26000000e-01  9.00000000e-01 
 5.27000000e-01  6.55524483e-08  5.27000000e-01  9.00000000e-01 
 5.28000000e-01  6.56144746e-08  5.28000000e-01  9.00000000e-01 
 5.29000000e-01  6.56765679e-08  5.29000000e-01  9.00000000e-01 
 5.30000000e-01  6.57387173e-08  5.30000000e-01  9.00000000e-01 
 5.31000000e-01  6.58009155e-08  5.31000000e-01  9.00000000e-01 
 5.32000000e-01  6.58631512e-08  5.32000000e-01  9.00000000e-01 
 5.33000000e-01  6.59254202e-08  5.33000000e-01  9.00000000e-01 
 5.34000000e-01  6.59877041e-08  5.34000000e-01  9.00000000e-01 
 5.35000000e-01  6.60500046e-08  5.35000000e-01  9.00000000e-01 
 5.36000000e-01  6.61123079e-08  5.36000000e-01  9.00000000e-01 
 5.37000000e-01  6.61746077e-08  5.37000000e-01  9.00000000e-01 
 5.38000000e-01  6.62368949e-08  5.38000000e-01  9.00000000e-01 
 5.39000000e-01  6.62991624e-08  5.39000000e-01  9.00000000e-01 
 5.40000000e-01  6.63614015e-08  5.40000000e-01  9.00000000e-01 
 5.41000000e-01  6.64236101e-08  5.41000000e-01  9.00000000e-01 
 5.42000000e-01  6.64857763e-08  5.42000000e-01  9.00000000e-01 
 5.43000000e-01  6.65478970e-08  5.43000000e-01  9.00000000e-01 
 5.44000000e-01  6.66099660e-08  5.44000000e-01  9.00000000e-01 
 5.45000000e-01  6.66719722e-08  5.45000000e-01  9.00000000e-01 
 5.46000000e-01  6.67339173e-08  5.46000000e-01  9.00000000e-01 
 5.47000000e-01  6.67957909e-08  5.47000000e-01  9.00000000e-01 
 5.48000000e-01  6.68575905e-08  5.48000000e-01  9.00000000e-01 
 5.49000000e-01  6.69193068e-08  5.49000000e-01  9.00000000e-01 
 5.50000000e-01  6.69809438e-08  5.50000000e-01  9.00000000e-01 
 5.51000000e-01  6.70424888e-08  5.51000000e-01  9.00000000e-01 
 5.52000000e-01  6.71039390e-08  5.52000000e-01  9.00000000e-01 
 5.53000000e-01  6.71652942e-08  5.53000000e-01  9.00000000e-01 
 5.54000000e-01  6.72265471e-08  5.54000000e-01  9.00000000e-01 
 5.55000000e-01  6.72876953e-08  5.55000000e-01  9.00000000e-01 
 5.56000000e-01  6.73487358e-08  5.56000000e-01  9.00000000e-01 
 5.57000000e-01  6.74096657e-08  5.57000000e-01  9.00000000e-01 
 5.58000000e-01  6.74704815e-08  5.58000000e-01  9.00000000e-01 
 5.59000000e-01  6.75311810e-08  5.59000000e-01  9.00000000e-01 
 5.60000000e-01  6.75917602e-08  5.60000000e-01  9.00000000e-01 
 5.61000000e-01  6.76522200e-08  5.61000000e-01  9.00000000e-01 
 5.62000000e-01  6.77125563e-08  5.62000000e-01  9.00000000e-01 
 5.63000000e-01  6.77727673e-08  5.63000000e-01  9.00000000e-01 
 5.64000000e-01  6.78328510e-08  5.64000000e-01  9.00000000e-01 
 5.65000000e-01  6.78928069e-08  5.65000000e-01  9.00000000e-01 
 5.66000000e-01  6.79526267e-08  5.66000000e-01  9.00000000e-01 
 5.67000000e-01  6.80123220e-08  5.67000000e-01  9.00000000e-01 
 5.68000000e-01  6.80718802e-08  5.68000000e-01  9.00000000e-01 
 5.69000000e-01  6.81313069e-08  5.69000000e-01  9.00000000e-01 
 5.70000000e-01  6.81905949e-08  5.70000000e-01  9.00000000e-01 
 5.71000000e-01  6.82497527e-08  5.71000000e-01  9.00000000e-01 
 5.72000000e-01  6.83087719e-08  5.72000000e-01  9.00000000e-01 
 5.73000000e-01  6.83676518e-08  5.73000000e-01  9.00000000e-01 
 5.74000000e-01  6.84263983e-08  5.74000000e-01  9.00000000e-01 
 5.75000000e-01  6.84850048e-08  5.75000000e-01  9.00000000e-01 
 5.76000000e-01  6.85434748e-08  5.76000000e-01  9.00000000e-01 
 5.77000000e-01  6.86018064e-08  5.77000000e-01  9.00000000e-01 
 5.78000000e-01  6.86599994e-08  5.78000000e-01  9.00000000e-01 
 5.79000000e-01  6.87180553e-08  5.79000000e-01  9.00000000e-01 
 5.80000000e-01  6.87759743e-08  5.80000000e-01  9.00000000e-01 
 5.81000000e-01  6.88337531e-08  5.81000000e-01  9.00000000e-01 
 5.82000000e-01  6.88913962e-08  5.82000000e-01  9.00000000e-01 
 5.83000000e-01  6.89489026e-08  5.83000000e-01  9.00000000e-01 
 5.84000000e-01  6.90062725e-08  5.84000000e-01  9.00000000e-01 
 5.85000000e-01  6.90635049e-08  5.85000000e-01  9.00000000e-01 
 5.86000000e-01  6.91206079e-08  5.86000000e-01  9.00000000e-01 
 5.87000000e-01  6.91775709e-08  5.87000000e-01  9.00000000e-01 
 5.88000000e-01  6.92344014e-08  5.88000000e-01  9.00000000e-01 
 5.89000000e-01  6.92910973e-08  5.89000000e-01  9.00000000e-01 
 5.90000000e-01  6.93476620e-08  5.90000000e-01  9.00000000e-01 
 5.91000000e-01  6.94040940e-08  5.91000000e-01  9.00000000e-01 
 5.92000000e-01  6.94603977e-08  5.92000000e-01  9.00000000e-01 
 5.93000000e-01  6.95165659e-08  5.93000000e-01  9.00000000e-01 
 5.94000000e-01  6.95726061e-08  5.94000000e-01  9.00000000e-01 
 5.95000000e-01  6.96285260e-08  5.95000000e-01  9.00000000e-01 
 5.96000000e-01  6.96843099e-08  5.96000000e-01  9.00000000e-01 
 5.97000000e-01  6.97399732e-08  5.97000000e-01  9.00000000e-01 
 5.98000000e-01  6.97955078e-08  5.98000000e-01  9.00000000e-01 
 5.99000000e-01  6.98509209e-08  5.99000000e-01  9.00000000e-01 
 6.00000000e-01  6.99062129e-08  6.00000000e-01  9.00000000e-01 
 6.01000000e-01  6.99613821e-08  6.01000000e-01  9.00000000e-01 
 6.02000000e-01  7.00164255e-08  6.02000000e-01  9.00000000e-01 
 6.03000000e-01  7.00713567e-08  6.03000000e-01  9.00000000e-01 
 6.04000000e-01  7.01261671e-08  6.04000000e-01  9.00000000e-01 
 6.05000000e-01  7.01808617e-08  6.05000000e-01  9.00000000e-01 
 6.06000000e-01  7.02354380e-08  6.06000000e-01  9.00000000e-01 
 6.07000000e-01  7.02899017e-08  6.07000000e-01  9.00000000e-01 
 6.08000000e-01  7.03442516e-08  6.08000000e-01  9.00000000e-01 
 6.09000000e-01  7.03984922e-08  6.09000000e-01  9.00000000e-01 
 6.10000000e-01  7.04526188e-08  6.10000000e-01  9.00000000e-01 
 6.11000000e-01  7.05066372e-08  6.11000000e-01  9.00000000e-01 
 6.12000000e-01  7.05605474e-08  6.12000000e-01  9.00000000e-01 
 6.13000000e-01  7.06143526e-08  6.13000000e-01  9.00000000e-01 
 6.14000000e-01  7.06680502e-08  6.14000000e-01  9.00000000e-01 
 6.15000000e-01  7.07216430e-08  6.15000000e-01  9.00000000e-01 
 6.16000000e-01  7.07751358e-08  6.16000000e-01  9.00000000e-01 
 6.17000000e-01  7.08285223e-08  6.17000000e-01  9.00000000e-01 
 6.18000000e-01  7.08818082e-08  6.18000000e-01  9.00000000e-01 
 6.19000000e-01  7.09349970e-08  6.19000000e-01  9.00000000e-01 
 6.20000000e-01  7.09880922e-08  6.20000000e-01  9.00000000e-01 
 6.21000000e-01  7.10410861e-08  6.21000000e-01  9.00000000e-01 
 6.22000000e-01  7.10939866e-08  6.22000000e-01  9.00000000e-01 
 6.23000000e-01  7.11467922e-08  6.23000000e-01  9.00000000e-01 
 6.24000000e-01  7.11995005e-08  6.24000000e-01  9.00000000e-01 
 6.25000000e-01  7.12521268e-08  6.25000000e-01  9.00000000e-01 
 6.26000000e-01  7.13046566e-08  6.26000000e-01  9.00000000e-01 
 6.27000000e-01  7.13570979e-08  6.27000000e-01  9.00000000e-01 
 6.28000000e-01  7.14094502e-08  6.28000000e-01  9.00000000e-01 
 6.29000000e-01  7.14617210e-08  6.29000000e-01  9.00000000e-01 
 6.30000000e-01  7.15139016e-08  6.30000000e-01  9.00000000e-01 
 6.31000000e-01  7.15659982e-08  6.31000000e-01  9.00000000e-01 
 6.32000000e-01  7.16180140e-08  6.32000000e-01  9.00000000e-01 
 6.33000000e-01  7.16699485e-08  6.33000000e-01  9.00000000e-01 
 6.34000000e-01  7.17218011e-08  6.34000000e-01  9.00000000e-01 
 6.35000000e-01  7.17735796e-08  6.35000000e-01  9.00000000e-01 
 6.36000000e-01  7.18252762e-08  6.36000000e-01  9.00000000e-01 
 6.37000000e-01  7.18768963e-08  6.37000000e-01  9.00000000e-01 
 6.38000000e-01  7.19284412e-08  6.38000000e-01  9.00000000e-01 
 6.39000000e-01  7.19799132e-08  6.39000000e-01  9.00000000e-01 
 6.40000000e-01  7.20313088e-08  6.40000000e-01  9.00000000e-01 
 6.41000000e-01  7.20826334e-08  6.41000000e-01  9.00000000e-01 
 6.42000000e-01  7.21338894e-08  6.42000000e-01  9.00000000e-01 
 6.43000000e-01  7.21850755e-08  6.43000000e-01  9.00000000e-01 
 6.44000000e-01  7.22361923e-08  6.44000000e-01  9.00000000e-01 
 6.45000000e-01  7.22872404e-08  6.45000000e-01  9.00000000e-01 
 6.46000000e-01  7.23382209e-08  6.46000000e-01  9.00000000e-01 
 6.47000000e-01  7.23891386e-08  6.47000000e-01  9.00000000e-01 
 6.48000000e-01  7.24399945e-08  6.48000000e-01  9.00000000e-01 
 6.49000000e-01  7.24907824e-08  6.49000000e-01  9.00000000e-01 
 6.50000000e-01  7.25415112e-08  6.50000000e-01  9.00000000e-01 
 6.51000000e-01  7.25921787e-08  6.51000000e-01  9.00000000e-01 
 6.52000000e-01  7.26427882e-08  6.52000000e-01  9.00000000e-01 
 6.53000000e-01  7.26933383e-08  6.53000000e-01  9.00000000e-01 
 6.54000000e-01  7.27438309e-08  6.54000000e-01  9.00000000e-01 
 6.55000000e-01  7.27942682e-08  6.55000000e-01  9.00000000e-01 
 6.56000000e-01  7.28446456e-08  6.56000000e-01  9.00000000e-01 
 6.57000000e-01  7.28949717e-08  6.57000000e-01  9.00000000e-01 
 6.58000000e-01  7.29452449e-08  6.58000000e-01  9.00000000e-01 
 6.59000000e-01  7.29954668e-08  6.59000000e-01  9.00000000e-01 
 6.60000000e-01  7.30456338e-08  6.60000000e-01  9.00000000e-01 
 6.61000000e-01  7.30957549e-08  6.61000000e-01  9.00000000e-01 
 6.62000000e-01  7.31458249e-08  6.62000000e-01  9.00000000e-01 
 6.63000000e-01  7.31958437e-08  6.63000000e-01  9.00000000e-01 
 6.64000000e-01  7.32458158e-08  6.64000000e-01  9.00000000e-01 
 6.65000000e-01  7.32957446e-08  6.65000000e-01  9.00000000e-01 
 6.66000000e-01  7.33456260e-08  6.66000000e-01  9.00000000e-01 
 6.67000000e-01  7.33954658e-08  6.67000000e-01  9.00000000e-01 
 6.68000000e-01  7.34452582e-08  6.68000000e-01  9.00000000e-01 
 6.69000000e-01  7.34950116e-08  6.69000000e-01  9.00000000e-01 
 6.70000000e-01  7.35447206e-08  6.70000000e-01  9.00000000e-01 
 6.71000000e-01  7.35943915e-08  6.71000000e-01  9.00000000e-01 
 6.72000000e-01  7.36440184e-08  6.72000000e-01  9.00000000e-01 
 6.73000000e-01  7.36936121e-08  6.73000000e-01  9.00000000e-01 
 6.74000000e-01  7.37431628e-08  6.74000000e-01  9.00000000e-01 
 6.75000000e-01  7.37926793e-08  6.75000000e-01  9.00000000e-01 
 6.76000000e-01  7.38421604e-08  6.76000000e-01  9.00000000e-01 
 6.77000000e-01  7.38916051e-08  6.77000000e-01  9.00000000e-01 
 6.78000000e-01  7.39410175e-08  6.78000000e-01  9.00000000e-01 
 6.79000000e-01  7.39903966e-08  6.79000000e-01  9.00000000e-01 
 6.80000000e-01  7.40397425e-08  6.80000000e-01  9.00000000e-01 
 6.81000000e-01  7.40890550e-08  6.81000000e-01  9.00000000e-01 
 6.82000000e-01  7.41383386e-08  6.82000000e-01  9.00000000e-01 
 6.83000000e-01  7.41875887e-08  6.83000000e-01  9.00000000e-01 
 6.84000000e-01  7.42368126e-08  6.84000000e-01  9.00000000e-01 
 6.85000000e-01  7.42860090e-08  6.85000000e-01  9.00000000e-01 
 6.86000000e-01  7.43351773e-08  6.86000000e-01  9.00000000e-01 
 6.87000000e-01  7.43843185e-08  6.87000000e-01  9.00000000e-01 
 6.88000000e-01  7.44334372e-08  6.88000000e-01  9.00000000e-01 
 6.89000000e-01  7.44825289e-08  6.89000000e-01  9.00000000e-01 
 6.90000000e-01  7.45315974e-08  6.90000000e-01  9.00000000e-01 
 6.91000000e-01  7.45806451e-08  6.91000000e-01  9.00000000e-01 
 6.92000000e-01  7.46296663e-08  6.92000000e-01  9.00000000e-01 
 6.93000000e-01  7.46786731e-08  6.93000000e-01  9.00000000e-01 
 6.94000000e-01  7.47276542e-08  6.94000000e-01  9.00000000e-01 
 6.95000000e-01  7.47766185e-08  6.95000000e-01  9.00000000e-01 
 6.96000000e-01  7.48255615e-08  6.96000000e-01  9.00000000e-01 
 6.97000000e-01  7.48744881e-08  6.97000000e-01  9.00000000e-01 
 6.98000000e-01  7.49233883e-08  6.98000000e-01  9.00000000e-01 
 6.99000000e-01  7.49722863e-08  6.99000000e-01  9.00000000e-01 
 7.00000000e-01  7.50211638e-08  7.00000000e-01  9.00000000e-01 
 7.01000000e-01  7.50700259e-08  7.01000000e-01  9.00000000e-01 
 7.02000000e-01  7.51188733e-08  7.02000000e-01  9.00000000e-01 
 7.03000000e-01  7.51677143e-08  7.03000000e-01  9.00000000e-01 
 7.04000000e-01  7.52165363e-08  7.04000000e-01  9.00000000e-01 
 7.05000000e-01  7.52653483e-08  7.05000000e-01  9.00000000e-01 
 7.06000000e-01  7.53141539e-08  7.06000000e-01  9.00000000e-01 
 7.07000000e-01  7.53629425e-08  7.07000000e-01  9.00000000e-01 
 7.08000000e-01  7.54117292e-08  7.08000000e-01  9.00000000e-01 
 7.09000000e-01  7.54605083e-08  7.09000000e-01  9.00000000e-01 
 7.10000000e-01  7.55092735e-08  7.10000000e-01  9.00000000e-01 
 7.11000000e-01  7.55580358e-08  7.11000000e-01  9.00000000e-01 
 7.12000000e-01  7.56067963e-08  7.12000000e-01  9.00000000e-01 
 7.13000000e-01  7.56555463e-08  7.13000000e-01  9.00000000e-01 
 7.14000000e-01  7.57042984e-08  7.14000000e-01  9.00000000e-01 
 7.15000000e-01  7.57530437e-08  7.15000000e-01  9.00000000e-01 
 7.16000000e-01  7.58017897e-08  7.16000000e-01  9.00000000e-01 
 7.17000000e-01  7.58505350e-08  7.17000000e-01  9.00000000e-01 
 7.18000000e-01  7.58992803e-08  7.18000000e-01  9.00000000e-01 
 7.19000000e-01  7.59480178e-08  7.19000000e-01  9.00000000e-01 
 7.20000000e-01  7.59967700e-08  7.20000000e-01  9.00000000e-01 
 7.21000000e-01  7.60455144e-08  7.21000000e-01  9.00000000e-01 
 7.22000000e-01  7.60942666e-08  7.22000000e-01  9.00000000e-01 
 7.23000000e-01  7.61430219e-08  7.23000000e-01  9.00000000e-01 
 7.24000000e-01  7.61917855e-08  7.24000000e-01  9.00000000e-01 
 7.25000000e-01  7.62405551e-08  7.25000000e-01  9.00000000e-01 
 7.26000000e-01  7.62893288e-08  7.26000000e-01  9.00000000e-01 
 7.27000000e-01  7.63381091e-08  7.27000000e-01  9.00000000e-01 
 7.28000000e-01  7.63869031e-08  7.28000000e-01  9.00000000e-01 
 7.29000000e-01  7.64357019e-08  7.29000000e-01  9.00000000e-01 
 7.30000000e-01  7.64845099e-08  7.30000000e-01  9.00000000e-01 
 7.31000000e-01  7.65333402e-08  7.31000000e-01  9.00000000e-01 
 7.32000000e-01  7.65821811e-08  7.32000000e-01  9.00000000e-01 
 7.33000000e-01  7.66310286e-08  7.33000000e-01  9.00000000e-01 
 7.34000000e-01  7.66798922e-08  7.34000000e-01  9.00000000e-01 
 7.35000000e-01  7.67287783e-08  7.35000000e-01  9.00000000e-01 
 7.36000000e-01  7.67776754e-08  7.36000000e-01  9.00000000e-01 
 7.37000000e-01  7.68265917e-08  7.37000000e-01  9.00000000e-01 
 7.38000000e-01  7.68755261e-08  7.38000000e-01  9.00000000e-01 
 7.39000000e-01  7.69244841e-08  7.39000000e-01  9.00000000e-01 
 7.40000000e-01  7.69734637e-08  7.40000000e-01  9.00000000e-01 
 7.41000000e-01  7.70224671e-08  7.41000000e-01  9.00000000e-01 
 7.42000000e-01  7.70714879e-08  7.42000000e-01  9.00000000e-01 
 7.43000000e-01  7.71205394e-08  7.43000000e-01  9.00000000e-01 
 7.44000000e-01  7.71696094e-08  7.44000000e-01  9.00000000e-01 
 7.45000000e-01  7.72187181e-08  7.45000000e-01  9.00000000e-01 
 7.46000000e-01  7.72678481e-08  7.46000000e-01  9.00000000e-01 
 7.47000000e-01  7.73170132e-08  7.47000000e-01  9.00000000e-01 
 7.48000000e-01  7.73662058e-08  7.48000000e-01  9.00000000e-01 
 7.49000000e-01  7.74154314e-08  7.49000000e-01  9.00000000e-01 
 7.50000000e-01  7.74646897e-08  7.50000000e-01  9.00000000e-01 
 7.51000000e-01  7.75139889e-08  7.51000000e-01  9.00000000e-01 
 7.52000000e-01  7.75633253e-08  7.52000000e-01  9.00000000e-01 
 7.53000000e-01  7.76126938e-08  7.53000000e-01  9.00000000e-01 
 7.54000000e-01  7.76621055e-08  7.54000000e-01  9.00000000e-01 
 7.55000000e-01  7.77115632e-08  7.55000000e-01  9.00000000e-01 
 7.56000000e-01  7.77610582e-08  7.56000000e-01  9.00000000e-01 
 7.57000000e-01  7.78106017e-08  7.57000000e-01  9.00000000e-01 
 7.58000000e-01  7.78601885e-08  7.58000000e-01  9.00000000e-01 
 7.59000000e-01  7.79098284e-08  7.59000000e-01  9.00000000e-01 
 7.60000000e-01  7.79595181e-08  7.60000000e-01  9.00000000e-01 
 7.61000000e-01  7.80092607e-08  7.61000000e-01  9.00000000e-01 
 7.62000000e-01  7.80590557e-08  7.62000000e-01  9.00000000e-01 
 7.63000000e-01  7.81089103e-08  7.63000000e-01  9.00000000e-01 
 7.64000000e-01  7.81588257e-08  7.64000000e-01  9.00000000e-01 
